Valor,Saldo_Anterior,Mudanca_Dispositivo,Horario,Novo_Destino,Fraude
8738.03,14936.65,1,22,1,1
3084.85,15461.18,0,17,0,0
7036.77,16726.74,1,17,0,0
1285.86,3444.2,1,23,1,1
7554.32,10182.03,0,11,0,0
7330.69,17613.67,1,0,1,1
107.61,16655.98,1,2,1,1
7702.24,9256.56,1,1,1,1
2699.74,13176.58,1,4,1,1
1121.84,12508.39,0,20,0,0
885.19,4647.38,0,13,0,0
3045.97,10232.48,1,12,0,0
1941.85,6641.35,0,19,0,0
1470.75,18846.87,0,13,0,0
6924.88,26501.96,0,16,0,0
8991.25,28031.54,1,15,1,0
3539.99,20859.38,1,23,1,1
201.73,5294.22,1,3,1,1
4280.62,14540.97,1,2,1,1
8454.43,19105.85,0,11,0,0
4274.6,9432.76,0,10,0,0
2064.82,13719.66,1,22,1,1
5471.64,13673.06,0,23,0,1
1863.4,13463.43,1,2,1,1
3376.66,18033.44,1,2,1,1
7029.31,9066.91,0,4,1,1
7274.42,15488.61,1,3,0,1
658.59,19804.58,0,12,0,0
7852.32,26948.18,1,6,1,1
8867.18,15251.07,1,3,1,1
1074.86,1745.04,1,5,0,1
6198.71,12953.29,1,1,0,1
1587.97,19782.1,1,0,1,1
4409.19,10104.13,0,16,0,0
747.97,18111.48,0,16,0,0
1144.44,9656.74,1,22,0,1
7912.81,8777.55,0,9,0,0
8981.33,26905.56,1,22,1,1
5712.08,11630.5,0,22,0,1
738.26,12767.55,1,14,0,0
8606.29,11430.63,0,14,1,0
8479.11,15884.68,0,17,0,0
9206.34,21653.67,0,17,0,0
9349.77,18599.67,0,16,0,0
6387.33,26027.71,0,15,0,0
2274.3,13282.39,1,1,1,1
3831.19,6119.78,0,14,0,0
6409.81,7107.97,0,19,0,0
1446.99,14022.93,0,16,0,0
9209.27,17317.15,1,23,1,1
6388.87,24968.62,0,5,1,1
886.82,12338.77,0,11,0,0
4566.14,20674.44,1,5,1,1
5308.02,15878.91,0,20,0,0
5847.3,16821.26,1,4,1,1
3797.45,19117.71,0,17,0,0
1229.22,18788.78,0,12,0,0
6290.07,22891.07,1,15,0,0
7619.15,14636.23,0,9,0,0
2301.83,13206.38,0,16,0,0
3937.05,8578.93,1,5,1,1
1667.89,11729.42,1,0,1,1
7298.77,8827.11,0,3,1,1
7021.54,17117.35,0,19,0,0
9447.87,17643.29,0,22,1,1
684.85,3790.45,1,12,0,0
7206.61,14034.59,0,18,0,0
9665.12,12199.8,0,12,0,0
3001.67,13004.81,0,10,0,0
3927.48,5075.68,0,11,0,0
2077.86,3376.38,1,5,1,1
4489.97,17784.61,1,6,0,1
4983.15,24299.37,0,5,1,1
2595.21,4458.44,1,1,1,1
5081.4,6898.1,0,14,0,0
8170.03,14128.39,1,20,0,0
3481.77,6210.14,0,18,0,0
6682.52,20365.08,1,23,1,1
5632.33,23595.93,0,10,0,0
8545.31,11765.88,0,4,1,1
6570.8,24305.82,1,5,1,1
9666.88,12691.44,1,2,1,1
7230.91,23487.05,0,3,1,1
4883.66,13973.28,1,6,1,1
3825.58,14199.62,1,0,1,1
6212.95,10978.02,1,2,1,1
7959.97,12222.76,1,1,1,1
8583.19,24840.92,0,6,1,1
3683.48,12897.6,1,0,0,1
2226.94,10741.12,0,12,0,0
4609.66,19698.39,0,11,0,0
1223.8,17239.49,0,6,0,1
1876.85,7786.26,0,10,0,0
4502.9,19221.61,1,6,1,1
4234.47,6942.11,0,20,0,0
9747.15,12941.85,0,17,0,0
3976.18,14914.33,0,6,0,1
4968.7,14789.76,1,0,0,1
6364.6,25991.63,1,0,1,1
8027.83,10592.37,0,2,1,1
6767.13,14873.42,0,19,0,0
9655.52,26414.19,0,14,1,0
6035.86,9795.68,0,11,1,0
443.69,17470.12,0,6,1,1
8898.68,13430.29,0,8,0,0
4226.12,20410.66,1,3,0,1
2537.47,3940.21,0,9,0,0
3823.28,23090.67,0,17,0,0
5066.36,24339.61,1,4,0,1
4865.14,11627.44,1,22,1,1
3867.46,12138.11,0,10,0,0
9799.9,15478.56,1,6,1,1
803.92,6633.86,0,12,0,0
215.51,5309.87,0,12,1,0
3570.09,8690.05,0,14,0,0
9699.4,27380.35,1,2,1,1
4631.6,5381.52,1,23,0,1
819.34,12595.72,1,8,0,0
140.81,17934.46,1,6,1,1
2855.88,10856.02,0,5,0,1
4276.81,23561.97,1,3,1,1
1497.39,12636.55,1,22,1,1
5431.82,9182.32,1,5,1,1
6953.44,15047.46,0,10,0,0
786.57,7051.35,0,23,1,1
8719.72,21060.79,0,3,1,1
1333.92,4084.8,0,0,1,1
4522.81,14453.11,0,15,0,0
1106.26,8265.36,1,22,1,1
7328.87,10497.9,1,16,0,0
7031.96,14774.5,0,10,0,0
1300.3,11722.45,1,6,0,1
8593.13,23198.51,0,9,0,0
4368.33,7378.35,0,16,0,0
1323.58,20026.01,0,2,0,1
9383.16,14828.66,0,10,0,0
2468.48,17279.86,0,13,0,0
4447.28,6014.11,1,15,0,0
3395.22,16129.86,0,23,1,1
3493.51,20758.39,0,9,0,0
6866.41,14189.77,1,2,1,1
8959.48,12687.52,0,14,0,0
3810.4,18423.67,1,2,1,1
5857.69,17361.23,1,2,1,1
5339.46,14783.6,0,11,0,0
6509.34,14765.28,0,17,0,0
2572.74,14057.99,0,3,1,1
2432.97,19389.43,1,19,0,0
1772.11,5752.12,1,1,1,1
9374.51,22738.3,1,5,1,1
966.19,12515.84,1,4,1,1
5499.79,23548.4,0,6,1,1
9854.71,22245.71,0,13,0,0
5375.42,7187.91,0,13,0,0
3006.19,6445.7,0,23,1,1
6265.94,10593.64,1,5,1,1
8401.68,26184.99,0,19,0,0
6337.7,12731.48,0,22,1,1
1813.95,3607.51,1,22,1,1
8477.98,9463.91,0,9,0,0
3841.98,14556.79,0,9,0,0
4603.41,9354.85,1,6,1,1
7926.95,17067.84,0,18,1,0
4307.72,6820.13,0,20,0,0
7722.4,20669.89,1,3,1,1
9918.18,10895.09,1,1,0,1
850.56,20373.24,1,3,1,1
2801.56,7295.44,0,20,0,0
2749.41,4687.38,0,23,1,1
7609.22,10153.47,0,8,0,0
8493.74,9063.28,0,3,0,1
2897.17,18506.81,0,9,1,0
3743.8,8028.43,0,15,0,0
3864.95,8046.07,0,9,0,0
7309.2,21632.1,1,23,1,1
5471.51,10074.33,1,2,1,1
6233.44,13765.25,0,23,0,1
3594.72,11476.27,1,6,1,1
2002.59,4038.49,0,20,0,0
3168.35,22480.6,0,12,0,0
4322.66,12195.09,0,14,0,0
2447.46,8575.48,1,1,0,1
7464.44,8780.6,0,10,0,0
2687.41,5772.8,0,19,0,0
2610.23,21221.71,0,20,0,0
8002.71,20949.6,1,3,1,1
1656.5,10548.99,1,6,0,1
6077.17,9442.43,0,20,0,0
3160.91,14837.47,1,2,0,1
6037.42,10146.08,0,12,1,0
3425.3,6022.48,1,23,1,1
5707.79,9192.8,0,10,0,0
153.79,2611.99,1,22,1,1
6671.97,11203.22,1,0,1,1
5682.71,21503.34,0,8,0,0
9642.56,10436.39,0,12,1,0
8054.74,17999.74,0,10,0,0
3944.71,15466.31,1,1,0,1
8239.87,14014.48,0,19,0,0
7933.78,14833.66,0,11,0,0
4182.84,16825.49,1,8,1,0
1208.36,2782.08,0,15,0,0
9900.64,10156.69,0,22,0,1
7755.23,24901.69,0,17,0,0
6660.08,8067.13,0,8,0,0
7569.35,24434.15,0,12,0,0
4718.16,21326.46,1,3,1,1
9431.33,21232.54,1,6,0,1
5147.2,24300.42,0,4,1,1
3265.18,10454.19,1,19,0,0
1383.83,11749.48,0,1,0,1
1985.0,7631.03,1,19,0,0
2198.5,5567.81,0,1,0,1
2605.44,4926.14,1,4,1,1
2333.99,8893.53,0,10,0,0
9689.09,23079.66,1,4,1,1
8939.99,16837.99,1,23,1,1
1873.32,14940.95,0,5,1,1
3512.37,16517.62,1,6,1,1
9746.97,28330.77,0,8,0,0
67.53,4666.5,1,3,1,1
9921.66,22103.65,1,22,0,1
7378.45,21906.07,1,5,1,1
3733.16,19605.8,1,2,1,1
6836.77,23751.26,0,20,0,0
896.14,9633.16,1,22,0,1
1000.79,4787.8,1,23,0,1
1757.07,16291.96,1,1,1,1
2697.24,5183.07,0,3,1,1
5325.81,16256.46,0,5,0,1
9805.77,15306.93,0,19,0,0
4555.78,16151.4,0,18,0,0
1900.94,2224.24,0,8,0,0
383.11,20007.87,0,5,1,1
1834.19,3822.56,0,10,0,0
3705.97,19504.49,0,17,0,0
190.92,19555.43,1,23,1,1
3681.67,16103.21,1,22,1,1
6329.89,21808.04,1,1,1,1
8390.07,15406.6,0,16,0,0
3849.42,7833.23,1,5,0,1
7467.45,26953.92,1,0,1,1
8969.32,10087.8,0,15,0,0
1829.36,11216.55,1,2,1,1
5437.44,19414.0,0,19,0,0
591.8,11470.98,0,8,0,0
281.4,18978.82,0,23,1,1
5195.63,16678.35,1,22,1,1
7105.33,24289.61,0,4,1,1
966.72,4430.57,1,15,0,0
7252.46,11627.9,0,16,0,0
437.4,2114.01,0,9,0,0
409.46,13288.83,0,20,0,0
7477.14,14430.13,0,11,0,0
6913.83,26402.39,0,17,0,0
5711.92,22757.38,0,14,0,0
1023.19,17561.88,0,2,1,1
8999.8,24090.41,0,18,0,0
6587.93,15244.64,1,2,0,1
7974.98,24713.72,1,0,1,1
2554.16,5177.96,1,3,1,1
657.89,16628.42,0,0,1,1
728.14,18788.34,0,20,0,0
5405.77,13603.79,0,12,0,0
6966.5,25941.11,0,19,0,0
7711.96,10655.19,0,2,0,1
7511.2,16073.24,0,22,1,1
2212.66,6886.21,1,3,1,1
2711.64,22525.14,0,16,0,0
7612.63,7849.5,1,3,1,1
5507.52,5630.68,0,8,1,0
9167.1,29110.85,0,18,0,0
9372.91,20731.96,1,3,1,1
9340.61,19922.44,0,12,1,0
7711.41,19206.29,1,6,0,1
2998.31,14362.66,0,9,0,0
474.04,20430.68,1,3,1,1
5379.31,21075.38,0,16,0,0
2157.25,16180.08,1,2,0,1
7338.81,15317.96,1,3,0,1
2512.58,14046.46,0,15,0,0
219.24,17734.4,0,22,0,1
4310.99,16546.26,1,6,1,1
6712.68,6964.94,0,9,1,0
2366.0,10523.78,0,11,0,0
4585.66,6365.04,0,8,0,0
3922.4,16452.65,0,14,0,0
2514.05,20356.5,0,10,0,0
2945.43,6046.94,0,9,0,0
5897.92,25319.63,0,12,0,0
3125.04,5723.48,1,6,1,1
9949.13,14401.46,1,23,0,1
3116.01,16793.89,0,10,0,0
7248.86,18738.71,0,14,0,0
3595.76,9445.62,0,20,0,0
7213.0,10821.98,0,13,0,0
5770.97,24158.99,1,8,0,0
587.85,3498.2,0,5,1,1
1251.73,15654.65,1,3,1,1
8996.75,12513.46,1,6,1,1
998.06,15556.58,0,13,0,0
8099.89,20442.92,0,10,0,0
9199.36,24259.13,0,2,1,1
5275.97,10106.78,0,19,0,0
1215.67,13560.16,0,15,0,0
811.0,7922.31,1,1,0,1
7591.75,26671.76,0,10,0,0
9857.59,12607.34,0,19,0,0
5613.66,9040.88,0,10,0,0
2481.01,22090.35,1,0,0,1
1209.71,7589.1,0,17,0,0
7909.64,21256.37,0,19,0,0
1289.27,4696.95,0,15,0,0
490.95,1936.28,1,1,0,1
9774.97,20108.39,0,11,0,0
624.81,12347.84,0,11,0,0
6411.85,18164.57,1,22,0,1
3431.06,20347.35,1,1,1,1
945.81,16575.29,1,3,0,1
879.0,992.0,1,23,0,1
7891.96,21843.95,1,2,1,1
7618.58,24640.51,0,5,1,1
9841.91,16691.31,0,19,0,0
1914.97,3546.71,1,23,0,1
1697.66,3640.91,0,3,1,1
9406.41,14590.92,0,18,1,0
4259.09,10048.85,0,17,0,0
6365.41,14740.2,1,3,0,1
7617.49,20871.67,1,4,1,1
8745.13,12492.67,0,15,0,0
8940.96,11210.33,1,6,1,1
3258.65,21951.3,1,1,1,1
345.76,7627.37,0,15,0,0
5235.75,24643.87,1,4,1,1
3006.13,17792.06,1,8,0,0
7331.89,9205.71,0,19,0,0
2287.07,9895.7,1,23,1,1
9383.67,17306.79,1,1,1,1
1603.85,8918.79,1,3,1,1
5673.32,16481.81,0,14,0,0
8146.54,20010.03,1,23,0,1
9444.94,18375.27,0,19,0,0
5845.78,13429.91,1,19,0,0
6162.89,10936.21,0,18,0,0
1115.95,4238.88,0,9,0,0
3802.11,7094.42,0,19,0,0
4257.88,21016.56,0,0,0,1
5234.35,12064.73,0,16,0,0
4588.42,23250.2,1,22,1,1
9407.39,19135.06,1,23,1,1
2972.39,14746.21,0,5,1,1
5114.98,24163.24,0,12,1,0
5884.67,10749.82,1,18,0,0
7018.62,10696.32,0,8,0,0
3945.39,18815.6,0,10,0,0
1342.51,8403.7,0,17,0,0
9384.02,19731.19,1,1,0,1
7693.25,21808.65,0,18,0,0
472.34,16521.26,0,14,0,0
8399.62,28330.49,0,22,1,1
2402.71,14867.19,1,2,1,1
229.32,6111.85,0,15,0,0
1074.92,6687.47,0,22,0,1
6345.08,8542.57,0,1,1,1
4301.37,11819.15,0,14,1,0
3414.63,6531.37,1,4,0,1
7344.15,26332.91,1,13,0,0
5334.96,21024.37,0,6,0,1
8547.82,20753.3,1,11,0,0
1256.96,1375.73,1,22,1,1
8323.02,25122.71,1,22,1,1
3221.0,17064.24,0,11,0,0
6970.4,24085.5,1,4,1,1
6459.59,22303.67,0,17,0,0
6089.19,17236.35,1,4,1,1
7175.73,12439.54,0,9,1,0
8774.96,11547.03,0,4,1,1
7823.19,10640.87,0,10,0,0
7210.31,16693.49,0,20,0,0
4650.54,8357.58,0,10,0,0
4731.41,22758.42,0,14,0,0
3772.63,21415.6,0,10,0,0
3554.17,4511.86,1,22,0,1
6871.91,19425.29,0,11,0,0
181.31,5969.49,0,13,0,0
9612.29,19994.59,1,22,1,1
9415.23,18203.85,1,0,1,1
5558.76,7676.08,1,6,1,1
3570.37,13644.46,0,14,0,0
8725.83,18646.82,0,20,0,0
3759.55,19177.51,1,6,1,1
7041.49,24206.67,0,18,0,0
1134.68,19556.44,0,3,1,1
6246.14,18911.38,1,4,0,1
9444.08,17360.8,0,11,0,0
830.89,20252.6,1,22,1,1
3020.76,11656.75,1,4,1,1
3176.3,12444.9,1,6,0,1
1004.89,19541.86,0,12,0,0
500.1,12697.49,0,9,0,0
4947.18,22420.74,1,23,1,1
3188.55,3686.84,1,12,0,0
8264.43,18544.4,0,18,0,0
2220.63,2595.69,0,16,0,0
7698.47,19845.64,0,10,0,0
6322.05,10885.49,1,3,1,1
5198.66,18729.03,1,3,1,1
321.52,17100.8,0,5,0,1
8764.28,15288.64,0,18,1,0
5134.48,23924.7,0,18,0,0
2399.41,7520.42,1,22,1,1
7079.73,15126.45,1,22,1,1
4690.7,16069.31,0,14,0,0
6134.26,25223.58,0,15,0,0
8023.95,13715.94,1,3,1,1
316.22,14025.16,0,22,0,1
8832.31,24719.34,0,20,1,0
6726.01,19263.96,0,16,0,0
8800.26,25919.42,0,13,0,0
5733.14,9995.87,0,16,0,0
1872.52,12970.5,1,4,1,1
5637.86,21354.92,0,8,0,0
6487.76,18909.03,0,18,0,0
6259.31,16079.1,0,20,0,0
4199.28,15799.63,0,20,0,0
6928.0,10942.1,1,4,1,1
6818.21,19068.09,1,0,1,1
1671.08,8201.59,0,15,0,0
3414.76,16712.36,0,14,0,0
8139.81,20674.8,0,2,0,1
66.29,17924.26,1,12,0,0
8038.0,25196.9,1,6,0,1
6185.1,20969.01,1,1,1,1
4862.3,14792.65,0,14,0,0
3358.62,18837.53,1,1,1,1
4721.05,8388.19,1,5,1,1
6138.02,17160.31,1,0,1,1
811.54,4085.44,1,6,1,1
7261.27,20311.66,0,19,0,0
7407.24,25394.93,0,20,0,0
8768.89,20026.39,1,22,0,1
594.43,13078.03,0,17,0,0
2730.35,10576.04,0,2,1,1
8524.71,17550.95,0,12,0,0
565.85,17220.92,0,13,0,0
5749.63,13300.57,0,19,0,0
7490.78,21926.42,1,0,0,1
255.62,13857.77,1,6,1,1
7407.13,15435.79,0,16,0,0
2502.97,2731.61,1,5,1,1
4047.91,13192.62,0,14,1,0
3238.8,16599.87,1,22,1,1
6185.38,14235.8,0,3,1,1
967.1,7416.08,0,14,0,0
9662.87,22142.35,0,13,0,0
5168.12,12523.07,0,19,0,0
7652.37,22942.82,0,14,0,0
6153.92,9185.25,0,1,1,1
145.68,8097.66,1,10,0,0
7262.3,20845.39,1,22,0,1
3487.28,23404.97,0,11,0,0
1013.94,10764.23,0,16,0,0
7561.71,7917.57,0,10,0,0
4852.12,5352.86,0,4,1,1
395.48,7536.02,0,18,0,0
73.79,670.73,1,5,1,1
8684.03,15255.73,0,0,1,1
7182.62,10340.78,1,10,0,0
9571.67,24198.89,0,18,1,0
1790.18,14335.58,0,10,0,0
2492.41,10935.92,1,2,1,1
5939.99,23857.38,1,1,1,1
4112.99,11308.84,0,19,0,0
1671.17,15644.17,0,1,1,1
2573.06,14998.92,1,4,1,1
7996.11,12912.35,1,2,0,1
2171.13,18451.14,0,11,0,0
5879.69,20921.21,0,8,0,0
7154.77,21553.58,0,9,1,0
1853.36,7342.41,1,4,0,1
4811.06,10711.13,1,23,1,1
8632.68,15654.45,0,13,0,0
6962.78,22418.16,1,23,1,1
9607.77,20942.74,0,8,0,0
9508.91,9863.99,1,19,0,0
1033.14,3879.96,1,10,0,0
8078.83,9587.82,0,11,0,0
7758.36,19302.07,1,23,1,1
876.57,13113.0,0,10,0,0
1666.4,7839.27,0,9,0,0
2405.72,9213.44,0,19,0,0
3367.72,15601.37,0,8,0,0
8144.8,24031.66,0,12,0,0
5110.59,14282.79,0,20,0,0
6939.9,10209.21,0,14,0,0
3747.07,15867.03,1,19,0,0
2921.48,7262.91,0,19,0,0
5931.8,16926.82,0,11,0,0
6522.13,13126.38,0,13,0,0
7555.15,20585.93,1,23,1,1
8507.34,22567.58,0,14,0,0
4944.12,24187.57,0,19,0,0
559.93,7575.85,0,14,0,0
5206.43,9392.56,1,23,1,1
1974.04,4400.41,1,18,0,0
4152.09,18508.39,1,1,1,1
8605.7,19138.01,0,20,1,0
3396.44,13917.27,1,14,0,0
8940.94,18957.6,0,13,0,0
4491.62,12766.32,1,5,0,1
4691.92,21939.57,1,3,1,1
9457.52,27192.33,1,22,1,1
7167.61,13076.49,0,18,0,0
9212.37,19039.46,0,17,0,0
921.15,17275.06,1,5,0,1
212.9,14753.89,0,18,0,0
6064.04,11890.35,0,15,0,0
375.95,479.44,0,19,0,0
2409.05,16043.28,1,3,0,1
5503.58,21385.51,0,10,0,0
6720.96,8851.35,0,11,0,0
7840.08,10466.27,1,23,1,1
1241.63,2897.92,1,19,0,0
4613.18,13357.81,1,2,1,1
4657.4,10595.13,1,5,1,1
1960.48,20820.69,1,0,1,1
9398.92,11795.27,0,6,1,1
2919.38,17401.25,0,2,1,1
789.54,20352.42,0,10,0,0
9809.71,22376.92,0,18,0,0
1238.8,8422.36,1,2,1,1
2799.97,3839.18,0,5,0,1
3159.41,7384.93,0,14,0,0
6279.31,22640.16,0,3,0,1
7586.5,20630.22,0,13,0,0
8823.56,27468.04,1,17,0,0
8572.4,25195.06,1,9,0,0
8078.54,17132.62,0,19,0,0
3313.72,14116.5,1,14,0,0
837.16,6415.4,0,1,1,1
5317.37,9681.95,0,17,0,0
5683.69,8058.7,0,14,0,0
7459.88,27251.04,1,5,1,1
1143.6,17869.66,1,3,1,1
5268.76,12517.01,0,5,0,1
1321.56,15261.08,0,16,0,0
331.3,2294.7,0,9,0,0
193.01,11031.99,0,8,0,0
3174.45,21124.66,1,3,0,1
3886.4,23359.19,0,19,0,0
6581.87,18288.59,1,2,1,1
2218.14,9675.22,0,9,0,0
2637.75,7466.08,0,20,0,0
5380.68,17982.99,0,10,0,0
2764.92,22312.87,1,0,1,1
906.18,14047.17,0,14,0,0
7294.44,23600.68,1,1,1,1
7588.9,16386.77,0,14,0,0
4538.36,10050.09,1,1,0,1
5654.57,15817.94,1,23,1,1
1912.6,2504.42,0,16,0,0
8860.92,26167.63,1,0,1,1
8030.51,19044.05,1,6,1,1
923.23,6374.0,0,11,0,0
9151.75,13204.52,1,23,1,1
5506.76,16834.97,0,6,0,1
2897.02,7828.71,0,18,0,0
6038.45,15939.9,1,22,0,1
6336.7,24446.73,0,17,0,0
9473.36,13622.47,0,22,1,1
9553.79,19154.37,1,4,1,1
8061.87,14734.53,1,5,1,1
9115.16,18970.74,0,20,0,0
7508.64,23745.12,1,6,1,1
682.83,17237.32,0,23,0,1
2733.22,12429.32,0,15,0,0
959.7,14112.46,1,10,0,0
9446.7,12790.78,0,23,0,1
4887.53,12694.29,1,22,0,1
7353.36,8826.61,1,0,1,1
1823.96,2696.32,0,20,0,0
948.7,4990.49,0,19,0,0
5945.41,23967.89,0,18,0,0
2018.77,2619.34,0,19,0,0
5057.47,5157.7,1,22,1,1
1998.97,15098.27,0,20,0,0
322.9,20198.92,0,8,0,0
4020.93,14892.21,0,4,1,1
3762.13,20448.22,1,18,0,0
5153.03,22751.7,1,1,1,1
2585.08,5510.92,0,18,0,0
5136.99,22687.72,0,12,0,0
3481.1,18366.51,1,14,0,0
1315.9,7733.49,0,10,0,0
66.57,4454.73,0,19,0,0
2024.7,3375.43,0,17,0,0
7485.11,11851.8,1,23,1,1
165.92,3477.7,0,9,0,0
6180.02,17393.61,0,13,0,0
9549.1,16050.33,1,5,0,1
911.99,13106.26,1,4,1,1
8921.93,12035.43,1,22,1,1
126.09,10033.2,1,4,1,1
3685.73,6622.61,1,1,1,1
5412.53,11739.63,0,6,1,1
8214.36,22018.13,0,22,1,1
9663.52,12188.12,0,13,0,0
5722.75,23763.95,0,15,0,0
7626.96,17164.63,1,1,1,1
9429.67,23719.29,0,1,1,1
656.36,9233.22,0,16,0,0
4840.62,13447.6,0,4,0,1
6264.51,7917.08,0,14,1,0
4167.38,12471.75,1,4,1,1
4042.76,17733.3,1,14,0,0
2228.86,16335.62,1,1,0,1
8165.42,14427.86,0,13,0,0
2811.8,10159.86,0,13,0,0
3624.38,13182.92,0,18,0,0
1272.19,11760.02,1,20,0,0
4497.88,12457.36,0,19,0,0
2877.16,12780.09,0,20,0,0
6515.82,14434.43,1,22,1,1
4899.36,6241.0,1,3,1,1
2551.66,7215.15,0,19,0,0
7834.94,12172.44,0,12,0,0
8058.64,14297.16,1,3,1,1
3316.32,11342.7,0,19,0,0
8361.71,28078.61,0,10,0,0
5654.35,14920.16,0,10,0,0
8095.52,9712.68,1,4,1,1
8867.36,9708.29,0,16,1,0
3358.81,22089.02,0,15,0,0
98.75,7918.57,0,12,0,0
2537.89,7747.1,0,11,0,0
2814.03,21886.75,0,22,0,1
8720.05,16759.32,0,9,0,0
980.79,2318.63,1,3,1,1
9627.78,21358.68,0,13,0,0
7428.89,15741.95,0,16,0,0
8467.35,12682.3,0,17,0,0
7012.69,18831.45,0,16,0,0
3417.25,8842.34,1,2,1,1
5434.82,14034.21,0,2,1,1
314.7,14577.98,1,2,0,1
4625.38,12428.21,0,16,0,0
2776.01,3149.55,0,2,1,1
3031.65,6561.65,0,16,0,0
4527.66,17983.69,1,1,1,1
3819.87,11626.38,0,13,0,0
3540.16,16245.42,0,15,1,0
1400.58,16404.95,1,6,1,1
8330.69,15567.74,0,18,0,0
6821.91,10973.6,0,8,0,0
8141.56,17518.57,1,23,1,1
1773.52,14703.95,1,2,0,1
6367.74,7548.95,1,6,1,1
362.76,7589.74,1,2,0,1
2895.28,10446.83,0,15,0,0
9313.67,17854.45,0,12,1,0
3819.56,4160.66,0,20,0,0
2106.17,5947.05,0,13,0,0
6321.82,20841.33,1,1,0,1
7630.71,25880.86,0,8,0,0
6079.37,19648.11,0,4,1,1
5766.77,17443.56,0,19,0,0
9155.85,20061.32,0,19,0,0
3252.61,19616.99,1,5,1,1
9247.69,9640.09,1,22,1,1
6186.0,7847.27,0,22,0,1
5195.41,18505.52,1,6,0,1
633.63,14481.57,0,19,0,0
8501.9,16668.21,0,19,1,0
5225.01,13639.08,1,15,0,0
1271.38,18064.57,1,22,1,1
8320.34,22869.35,1,17,0,0
3707.89,6609.87,1,1,1,1
2858.74,16806.43,1,18,0,0
6943.72,8149.04,0,11,0,0
8956.28,10143.5,1,23,0,1
3645.56,17638.9,0,14,0,0
5655.81,11046.79,0,14,1,0
5572.06,16329.58,1,2,1,1
1822.57,15045.09,1,4,1,1
7376.2,20376.05,1,1,1,1
4218.27,7104.02,1,6,0,1
8531.56,21287.06,1,22,0,1
7224.21,21399.06,1,23,0,1
5358.46,7960.19,0,8,0,0
526.3,16398.94,1,22,1,1
2086.78,3525.17,1,6,1,1
5300.49,6843.21,1,15,0,0
3748.97,9750.51,1,22,1,1
5731.82,17581.71,0,19,0,0
4193.75,20415.96,1,1,1,1
8507.68,12403.61,0,13,0,0
9345.84,20005.35,0,14,0,0
2479.84,3413.95,1,23,1,1
8634.4,24753.66,0,16,0,0
5431.02,9449.84,1,4,1,1
9699.67,23829.59,0,20,0,0
1352.8,18543.25,1,22,1,1
1873.83,7354.66,1,23,0,1
6942.54,16023.29,1,0,1,1
4682.8,24551.86,1,17,0,0
2368.14,17440.86,0,23,1,1
3159.75,4504.79,0,23,1,1
524.27,9235.58,1,2,1,1
9758.76,21741.01,0,8,1,0
6162.34,13369.05,0,1,1,1
6891.96,8226.58,1,23,0,1
1396.88,10456.94,1,23,1,1
6163.69,12166.28,1,5,0,1
9840.99,26306.38,0,23,1,1
1177.81,11874.64,1,1,0,1
2245.94,9799.45,0,0,0,1
5167.84,20338.31,1,1,0,1
6551.56,15847.65,0,13,0,0
8906.61,13948.15,0,10,1,0
9710.34,21968.72,0,9,0,0
2384.0,6702.68,1,23,1,1
9476.59,13503.68,0,13,0,0
825.48,17257.33,0,6,1,1
159.43,12020.81,0,14,1,0
4391.77,16686.41,1,3,1,1
6897.76,21701.21,1,23,1,1
6990.56,26404.35,0,16,0,0
3824.63,7669.24,0,15,1,0
7328.4,19561.38,0,0,0,1
7053.15,16514.26,0,11,0,0
2376.34,6661.68,1,2,0,1
3136.75,5625.01,0,14,0,0
4599.87,17610.3,1,23,1,1
2106.96,20272.95,0,6,1,1
5681.93,13069.25,0,9,0,0
2285.22,11839.72,0,0,0,1
1424.61,14627.28,0,14,0,0
353.69,14273.84,0,20,0,0
5077.32,10728.73,0,16,0,0
5834.59,12434.71,1,1,0,1
7456.94,16066.21,1,2,1,1
8194.52,14554.21,0,9,0,0
6740.71,17846.86,0,19,0,0
2235.51,19743.28,0,10,1,0
3410.47,14832.68,1,5,1,1
8716.65,9415.72,1,0,0,1
6960.5,8588.16,0,18,0,0
8682.74,10777.63,1,3,0,1
9841.26,28747.24,1,23,1,1
8277.1,21822.79,1,5,1,1
6581.65,22625.81,0,19,0,0
3484.61,21662.46,1,6,1,1
8096.89,12456.28,0,16,0,0
4339.79,18589.14,0,19,1,0
3341.66,18695.31,1,6,1,1
3897.71,10935.74,0,11,0,0
6780.83,13777.0,0,19,0,0
5013.64,14242.88,0,15,0,0
6195.12,25948.08,0,8,0,0
9379.73,16418.49,0,14,1,0
5824.06,9459.41,0,10,0,0
5952.28,24328.71,0,14,0,0
5079.05,8538.37,1,22,1,1
9172.58,27589.36,0,17,0,0
411.58,18255.73,0,15,0,0
4407.12,19808.68,1,1,0,1
268.23,16706.35,0,18,0,0
1684.54,12476.37,0,13,0,0
4051.15,15945.16,0,14,1,0
7562.61,16621.72,0,11,0,0
6266.08,18997.49,0,3,1,1
7669.57,27080.88,0,15,0,0
3375.13,12618.02,0,12,0,0
6887.17,20719.1,0,22,1,1
7620.36,14519.02,0,3,0,1
5954.83,25177.14,1,4,1,1
7658.24,9078.63,0,10,1,0
6526.39,14230.65,1,4,0,1
2260.64,17372.39,0,20,0,0
6375.64,7641.09,0,2,1,1
